IT_NO ID MY_EMPLOYER_ID WAGE unemployment_benefit general_benefit
60 767 26 5.056046 0.000000 1.505910
60 771 20 5.056046 0.000000 1.505910
60 777 21 5.000000 0.000000 1.505910
60 778 10 5.000000 0.000000 1.505910
60 800 9 5.000000 0.000000 1.505910
60 806 11 5.056046 0.000000 1.505910
60 825 22 5.000000 0.000000 1.505910
60 828 30 5.000000 0.000000 1.505910
60 857 17 5.000000 0.000000 1.505910
60 870 17 5.000000 0.000000 1.505910
60 880 21 5.000000 0.000000 1.505910
60 894 22 5.000000 0.000000 1.505910
60 917 7 5.000000 0.000000 1.505910
60 923 25 5.056046 0.000000 1.505910
60 942 19 5.056046 0.000000 1.505910
60 958 27 5.000000 0.000000 1.505910
60 966 12 5.056046 0.000000 1.505910
60 970 12 5.056046 0.000000 1.505910
60 987 29 5.000000 0.000000 1.505910
60 1017 20 5.056046 0.000000 1.505910
60 1020 28 5.000000 0.000000 1.505910
60 1026 21 5.000000 0.000000 1.505910
60 1042 14 5.000000 0.000000 1.505910
60 1051 8 5.000000 0.000000 1.505910
60 1058 17 5.000000 0.000000 1.505910
60 1103 25 5.056046 0.000000 1.505910
60 1104 10 5.000000 0.000000 1.505910
60 1132 18 5.000000 0.000000 1.505910
60 1138 18 5.000000 0.000000 1.505910
60 1143 26 5.056046 0.000000 1.505910
60 1156 12 5.056046 0.000000 1.505910
60 1171 8 5.000000 0.000000 1.505910
60 1173 9 5.000000 0.000000 1.505910
60 1204 30 5.000000 0.000000 1.505910
60 1212 30 5.000000 0.000000 1.505910
60 1214 23 5.000000 0.000000 1.505910
60 1219 11 5.056046 0.000000 1.505910
60 1227 26 5.056046 0.000000 1.505910
60 1249 25 5.056046 0.000000 1.505910
60 1254 29 5.000000 0.000000 1.505910
60 1262 19 5.056046 0.000000 1.505910
60 1269 17 5.000000 0.000000 1.505910
60 1315 26 5.056046 0.000000 1.505910
60 1316 17 5.000000 0.000000 1.505910
60 1341 11 5.056046 0.000000 1.505910
60 1397 3 5.050000 0.000000 1.505910
60 1354 2 5.050000 0.000000 1.505910
60 1271 6 5.050000 0.000000 1.505910
60 1405 4 5.050000 0.000000 1.505910
60 1412 5 5.050000 0.000000 1.505910
60 1435 20 5.056046 0.000000 1.505910
60 1411 26 5.056046 0.000000 1.505910
60 1381 20 5.056046 0.000000 1.505910
60 1373 24 5.000000 0.000000 1.505910
60 1361 26 5.056046 0.000000 1.505910
60 1360 24 5.000000 0.000000 1.505910
60 1358 21 5.000000 0.000000 1.505910
60 1345 21 5.000000 0.000000 1.505910
60 1323 11 5.056046 0.000000 1.505910
60 1322 21 5.000000 0.000000 1.505910
60 1307 27 5.000000 0.000000 1.505910
60 1282 11 5.056046 0.000000 1.505910
60 1280 20 5.056046 0.000000 1.505910
60 1276 27 5.000000 0.000000 1.505910
60 1260 16 5.000000 0.000000 1.505910
60 1257 15 5.000000 0.000000 1.505910
60 1242 18 5.000000 0.000000 1.505910
60 1238 11 5.056046 0.000000 1.505910
60 1225 16 5.000000 0.000000 1.505910
60 1224 28 5.000000 0.000000 1.505910
60 1217 9 5.000000 0.000000 1.505910
60 1213 29 5.000000 0.000000 1.505910
60 1210 16 5.000000 0.000000 1.505910
60 1203 25 5.056046 0.000000 1.505910
60 1198 8 5.000000 0.000000 1.505910
60 1187 25 5.056046 0.000000 1.505910
60 1185 15 5.000000 0.000000 1.505910
60 1182 28 5.000000 0.000000 1.505910
60 1177 23 5.000000 0.000000 1.505910
60 1169 10 5.000000 0.000000 1.505910
60 1168 21 5.000000 0.000000 1.505910
60 1164 14 5.000000 0.000000 1.505910
60 1159 12 5.056046 0.000000 1.505910
60 1153 17 5.000000 0.000000 1.505910
60 1152 12 5.056046 0.000000 1.505910
60 1128 15 5.000000 0.000000 1.505910
60 1123 7 5.000000 0.000000 1.505910
60 1122 18 5.000000 0.000000 1.505910
60 1120 17 5.000000 0.000000 1.505910
60 1111 7 5.000000 0.000000 1.505910
60 1109 23 5.000000 0.000000 1.505910
60 1107 9 5.000000 0.000000 1.505910
60 1105 7 5.000000 0.000000 1.505910
60 1099 9 5.000000 0.000000 1.505910
60 1096 21 5.000000 0.000000 1.505910
60 1094 25 5.056046 0.000000 1.505910
60 1093 24 5.000000 0.000000 1.505910
60 1089 21 5.000000 0.000000 1.505910
60 1079 8 5.000000 0.000000 1.505910
60 1077 17 5.000000 0.000000 1.505910
60 1076 22 5.000000 0.000000 1.505910
60 1072 10 5.000000 0.000000 1.505910
60 1068 8 5.000000 0.000000 1.505910
60 1067 10 5.000000 0.000000 1.505910
60 1060 17 5.000000 0.000000 1.505910
60 1059 8 5.000000 0.000000 1.505910
60 1054 13 5.056046 0.000000 1.505910
60 1047 7 5.000000 0.000000 1.505910
60 1046 12 5.056046 0.000000 1.505910
60 1038 15 5.000000 0.000000 1.505910
60 1031 25 5.056046 0.000000 1.505910
60 1029 8 5.000000 0.000000 1.505910
60 1028 23 5.000000 0.000000 1.505910
60 1027 17 5.000000 0.000000 1.505910
60 1019 8 5.000000 0.000000 1.505910
60 1018 22 5.000000 0.000000 1.505910
60 1010 18 5.000000 0.000000 1.505910
60 1007 28 5.000000 0.000000 1.505910
60 997 10 5.000000 0.000000 1.505910
60 995 27 5.000000 0.000000 1.505910
60 993 30 5.000000 0.000000 1.505910
60 984 21 5.000000 0.000000 1.505910
60 983 18 5.000000 0.000000 1.505910
60 977 20 5.056046 0.000000 1.505910
60 965 13 5.056046 0.000000 1.505910
60 960 23 5.000000 0.000000 1.505910
60 959 29 5.000000 0.000000 1.505910
60 956 15 5.000000 0.000000 1.505910
60 954 7 5.000000 0.000000 1.505910
60 953 27 5.000000 0.000000 1.505910
60 949 26 5.056046 0.000000 1.505910
60 947 21 5.000000 0.000000 1.505910
60 940 9 5.000000 0.000000 1.505910
60 936 29 5.000000 0.000000 1.505910
60 932 14 5.000000 0.000000 1.505910
60 920 9 5.000000 0.000000 1.505910
60 918 24 5.000000 0.000000 1.505910
60 914 16 5.000000 0.000000 1.505910
60 913 23 5.000000 0.000000 1.505910
60 911 24 5.000000 0.000000 1.505910
60 910 18 5.000000 0.000000 1.505910
60 907 30 5.000000 0.000000 1.505910
60 906 26 5.056046 0.000000 1.505910
60 903 23 5.000000 0.000000 1.505910
60 900 22 5.000000 0.000000 1.505910
60 886 9 5.000000 0.000000 1.505910
60 879 14 5.000000 0.000000 1.505910
60 878 11 5.056046 0.000000 1.505910
60 876 18 5.000000 0.000000 1.505910
60 868 27 5.000000 0.000000 1.505910
60 867 20 5.056046 0.000000 1.505910
60 863 16 5.000000 0.000000 1.505910
60 862 24 5.000000 0.000000 1.505910
60 859 22 5.000000 0.000000 1.505910
60 858 12 5.056046 0.000000 1.505910
60 856 15 5.000000 0.000000 1.505910
60 854 28 5.000000 0.000000 1.505910
60 853 14 5.000000 0.000000 1.505910
60 851 26 5.056046 0.000000 1.505910
60 850 8 5.000000 0.000000 1.505910
60 846 24 5.000000 0.000000 1.505910
60 843 7 5.000000 0.000000 1.505910
60 838 29 5.000000 0.000000 1.505910
60 835 27 5.000000 0.000000 1.505910
60 832 20 5.056046 0.000000 1.505910
60 824 30 5.000000 0.000000 1.505910
60 814 15 5.000000 0.000000 1.505910
60 811 15 5.000000 0.000000 1.505910
60 803 30 5.000000 0.000000 1.505910
60 802 8 5.000000 0.000000 1.505910
60 801 15 5.000000 0.000000 1.505910
60 794 16 5.000000 0.000000 1.505910
60 790 24 5.000000 0.000000 1.505910
60 789 12 5.056046 0.000000 1.505910
60 786 11 5.056046 0.000000 1.505910
60 782 10 5.000000 0.000000 1.505910
60 781 22 5.000000 0.000000 1.505910
60 774 13 5.056046 0.000000 1.505910
60 773 20 5.056046 0.000000 1.505910
60 772 10 5.000000 0.000000 1.505910
60 768 19 5.056046 0.000000 1.505910
60 766 16 5.000000 0.000000 1.505910
60 762 27 5.000000 0.000000 1.505910
60 759 7 5.000000 0.000000 1.505910
60 757 25 5.056046 0.000000 1.505910
60 753 16 5.000000 0.000000 1.505910
60 747 29 5.000000 0.000000 1.505910
60 742 9 5.000000 0.000000 1.505910
60 739 23 5.000000 0.000000 1.505910
60 738 15 5.000000 0.000000 1.505910
60 729 12 5.056046 0.000000 1.505910
60 728 15 5.000000 0.000000 1.505910
60 720 28 5.000000 0.000000 1.505910
60 715 16 5.000000 0.000000 1.505910
60 711 14 5.000000 0.000000 1.505910
60 704 27 5.000000 0.000000 1.505910
60 702 18 5.000000 0.000000 1.505910
60 698 20 5.056046 0.000000 1.505910
60 697 17 5.000000 0.000000 1.505910
60 693 18 5.000000 0.000000 1.505910
60 692 28 5.000000 0.000000 1.505910
60 691 21 5.000000 0.000000 1.505910
60 689 7 5.000000 0.000000 1.505910
60 684 14 5.000000 0.000000 1.505910
60 682 15 5.000000 0.000000 1.505910
60 681 10 5.000000 0.000000 1.505910
60 677 7 5.000000 0.000000 1.505910
60 671 25 5.056046 0.000000 1.505910
60 665 20 5.056046 0.000000 1.505910
60 661 30 5.000000 0.000000 1.505910
60 655 10 5.000000 0.000000 1.505910
60 654 9 5.000000 0.000000 1.505910
60 634 24 5.000000 0.000000 1.505910
60 614 7 5.000000 0.000000 1.505910
60 607 21 5.000000 0.000000 1.505910
60 606 15 5.000000 0.000000 1.505910
60 604 10 5.000000 0.000000 1.505910
60 601 19 5.056046 0.000000 1.505910
60 598 20 5.056046 0.000000 1.505910
60 588 17 5.000000 0.000000 1.505910
60 585 13 5.056046 0.000000 1.505910
60 584 18 5.000000 0.000000 1.505910
60 583 24 5.000000 0.000000 1.505910
60 579 15 5.000000 0.000000 1.505910
60 573 18 5.000000 0.000000 1.505910
60 572 9 5.000000 0.000000 1.505910
60 567 23 5.000000 0.000000 1.505910
60 563 16 5.000000 0.000000 1.505910
60 559 15 5.000000 0.000000 1.505910
60 553 19 5.056046 0.000000 1.505910
60 552 22 5.000000 0.000000 1.505910
60 537 28 5.000000 0.000000 1.505910
60 534 15 5.000000 0.000000 1.505910
60 533 24 5.000000 0.000000 1.505910
60 530 16 5.000000 0.000000 1.505910
60 528 29 5.000000 0.000000 1.505910
60 527 6 5.050000 0.000000 1.505910
60 523 10 5.000000 0.000000 1.505910
60 522 17 5.000000 0.000000 1.505910
60 521 15 5.000000 0.000000 1.505910
60 514 23 5.000000 0.000000 1.505910
60 513 1 5.050000 0.000000 1.505910
60 504 30 5.000000 0.000000 1.505910
60 499 21 5.000000 0.000000 1.505910
60 493 12 5.056046 0.000000 1.505910
60 486 19 5.056046 0.000000 1.505910
60 475 30 5.000000 0.000000 1.505910
60 470 18 5.000000 0.000000 1.505910
60 468 16 5.000000 0.000000 1.505910
60 461 23 5.000000 0.000000 1.505910
60 458 7 5.000000 0.000000 1.505910
60 455 27 5.000000 0.000000 1.505910
60 454 2 5.050000 0.000000 1.505910
60 453 15 5.000000 0.000000 1.505910
60 446 14 5.000000 0.000000 1.505910
60 441 2 5.050000 0.000000 1.505910
60 439 10 5.000000 0.000000 1.505910
60 430 2 5.050000 0.000000 1.505910
60 428 11 5.056046 0.000000 1.505910
60 419 8 5.000000 0.000000 1.505910
60 413 21 5.000000 0.000000 1.505910
60 410 2 5.050000 0.000000 1.505910
60 409 19 5.056046 0.000000 1.505910
60 407 17 5.000000 0.000000 1.505910
60 405 22 5.000000 0.000000 1.505910
60 400 16 5.000000 0.000000 1.505910
60 396 10 5.000000 0.000000 1.505910
60 392 26 5.056046 0.000000 1.505910
60 391 16 5.000000 0.000000 1.505910
60 390 20 5.056046 0.000000 1.505910
60 386 22 5.000000 0.000000 1.505910
60 379 22 5.000000 0.000000 1.505910
60 366 16 5.000000 0.000000 1.505910
60 364 10 5.000000 0.000000 1.505910
60 363 15 5.000000 0.000000 1.505910
60 346 29 5.000000 0.000000 1.505910
60 344 9 5.000000 0.000000 1.505910
60 341 10 5.000000 0.000000 1.505910
60 334 22 5.000000 0.000000 1.505910
60 331 12 5.056046 0.000000 1.505910
60 329 3 5.050000 0.000000 1.505910
60 320 12 5.056046 0.000000 1.505910
60 318 23 5.000000 0.000000 1.505910
60 317 22 5.000000 0.000000 1.505910
60 311 29 5.000000 0.000000 1.505910
60 308 17 5.000000 0.000000 1.505910
60 303 25 5.056046 0.000000 1.505910
60 299 15 5.000000 0.000000 1.505910
60 294 19 5.056046 0.000000 1.505910
60 292 30 5.000000 0.000000 1.505910
60 289 13 5.056046 0.000000 1.505910
60 283 30 5.000000 0.000000 1.505910
60 279 21 5.000000 0.000000 1.505910
60 265 12 5.056046 0.000000 1.505910
60 254 24 5.069898 0.000000 1.505910
60 251 4 5.050000 0.000000 1.505910
60 244 15 5.000000 0.000000 1.505910
60 233 11 5.056046 0.000000 1.505910
60 231 24 5.000000 0.000000 1.505910
60 228 13 5.056046 0.000000 1.505910
60 225 12 5.056046 0.000000 1.505910
60 222 15 5.000000 0.000000 1.505910
60 220 28 5.000000 0.000000 1.505910
60 219 10 5.000000 0.000000 1.505910
60 218 5 5.050000 0.000000 1.505910
60 213 15 5.000000 0.000000 1.505910
60 210 14 5.000000 0.000000 1.505910
60 205 9 5.069898 0.000000 1.505910
60 204 19 5.056046 0.000000 1.505910
60 202 8 5.000000 0.000000 1.505910
60 197 14 5.000000 0.000000 1.505910
60 194 9 5.000000 0.000000 1.505910
60 189 18 5.000000 0.000000 1.505910
60 186 17 5.069898 0.000000 1.505910
60 184 17 5.069898 0.000000 1.505910
60 183 5 5.050000 0.000000 1.505910
60 182 8 5.000000 0.000000 1.505910
60 177 18 5.069898 0.000000 1.505910
60 176 5 5.050000 0.000000 1.505910
60 174 6 5.050000 0.000000 1.505910
60 173 20 5.056046 0.000000 1.505910
60 161 5 5.050000 0.000000 1.505910
60 159 5 5.050000 0.000000 1.505910
60 149 5 5.050000 0.000000 1.505910
60 147 5 5.050000 0.000000 1.505910
60 141 4 5.050000 0.000000 1.505910
60 140 4 5.050000 0.000000 1.505910
60 137 5 5.050000 0.000000 1.505910
60 134 4 5.050000 0.000000 1.505910
60 127 4 5.050000 0.000000 1.505910
60 121 3 5.050000 0.000000 1.505910
60 120 30 5.069898 0.000000 1.505910
60 113 30 5.069898 0.000000 1.505910
60 108 30 5.069898 0.000000 1.505910
60 104 6 5.050000 0.000000 1.505910
60 102 2 5.050000 0.000000 1.505910
60 94 2 5.050000 0.000000 1.505910
60 88 2 5.050000 0.000000 1.505910
60 83 1 5.050000 0.000000 1.505910
60 80 1 5.050000 0.000000 1.505910
60 74 1 5.050000 0.000000 1.505910
60 67 1 5.050000 0.000000 1.505910
60 63 27 5.000000 0.000000 1.505910
60 52 16 5.000000 0.000000 1.505910
60 51 15 5.000000 0.000000 1.505910
60 49 13 5.056046 0.000000 1.505910
60 37 1 5.050000 0.000000 1.505910
60 42 6 5.050000 0.000000 1.505910
60 44 8 5.000000 0.000000 1.505910
60 54 18 5.000000 0.000000 1.505910
60 58 22 5.000000 0.000000 1.505910
60 70 1 5.050000 0.000000 1.505910
60 92 2 5.050000 0.000000 1.505910
60 109 3 5.050000 0.000000 1.505910
60 117 6 5.050000 0.000000 1.505910
60 131 4 5.050000 0.000000 1.505910
60 155 5 5.050000 0.000000 1.505910
60 157 5 5.050000 0.000000 1.505910
60 165 18 5.069898 0.000000 1.505910
60 192 9 5.069898 0.000000 1.505910
60 200 19 5.056046 0.000000 1.505910
60 208 13 5.056046 0.000000 1.505910
60 224 7 5.000000 0.000000 1.505910
60 232 24 5.000000 0.000000 1.505910
60 236 4 5.050000 0.000000 1.505910
60 263 24 5.069898 0.000000 1.505910
60 264 20 5.056046 0.000000 1.505910
60 281 3 5.050000 0.000000 1.505910
60 284 27 5.000000 0.000000 1.505910
60 296 9 5.000000 0.000000 1.505910
60 307 25 5.056046 0.000000 1.505910
60 312 20 5.056046 0.000000 1.505910
60 321 21 5.000000 0.000000 1.505910
60 330 29 5.000000 0.000000 1.505910
60 336 30 5.000000 0.000000 1.505910
60 351 9 5.000000 0.000000 1.505910
60 360 10 5.000000 0.000000 1.505910
60 377 17 5.000000 0.000000 1.505910
60 388 24 5.000000 0.000000 1.505910
60 404 7 5.000000 0.000000 1.505910
60 414 23 5.000000 0.000000 1.505910
60 416 28 5.000000 0.000000 1.505910
60 431 19 5.056046 0.000000 1.505910
60 433 2 5.050000 0.000000 1.505910
60 473 16 5.000000 0.000000 1.505910
60 485 7 5.000000 0.000000 1.505910
60 501 10 5.000000 0.000000 1.505910
60 525 26 5.056046 0.000000 1.505910
60 526 21 5.000000 0.000000 1.505910
60 555 9 5.000000 0.000000 1.505910
60 557 13 5.056046 0.000000 1.505910
60 568 26 5.056046 0.000000 1.505910
60 594 21 5.000000 0.000000 1.505910
60 597 13 5.056046 0.000000 1.505910
60 608 22 5.000000 0.000000 1.505910
60 625 23 5.000000 0.000000 1.505910
60 626 13 5.056046 0.000000 1.505910
60 637 15 5.000000 0.000000 1.505910
60 641 18 5.000000 0.000000 1.505910
60 642 28 5.000000 0.000000 1.505910
60 648 10 5.000000 0.000000 1.505910
60 651 24 5.000000 0.000000 1.505910
60 652 28 5.000000 0.000000 1.505910
60 657 12 5.056046 0.000000 1.505910
60 658 12 5.056046 0.000000 1.505910
60 686 22 5.000000 0.000000 1.505910
60 694 29 5.000000 0.000000 1.505910
60 730 23 5.000000 0.000000 1.505910
60 745 29 5.000000 0.000000 1.505910
60 751 9 5.000000 0.000000 1.505910
60 780 26 5.056046 0.000000 1.505910
60 813 28 5.000000 0.000000 1.505910
60 829 27 5.000000 0.000000 1.505910
60 836 20 5.056046 0.000000 1.505910
60 841 14 5.000000 0.000000 1.505910
60 842 15 5.000000 0.000000 1.505910
60 937 24 5.000000 0.000000 1.505910
60 943 21 5.000000 0.000000 1.505910
60 962 29 5.000000 0.000000 1.505910
60 971 28 5.000000 0.000000 1.505910
60 988 29 5.000000 0.000000 1.505910
60 992 25 5.056046 0.000000 1.505910
60 1003 27 5.000000 0.000000 1.505910
60 1013 23 5.000000 0.000000 1.505910
60 1021 22 5.000000 0.000000 1.505910
60 1023 27 5.000000 0.000000 1.505910
60 1049 11 5.056046 0.000000 1.505910
60 1064 10 5.000000 0.000000 1.505910
60 1070 9 5.000000 0.000000 1.505910
60 1091 17 5.000000 0.000000 1.505910
60 1095 14 5.000000 0.000000 1.505910
60 1116 29 5.000000 0.000000 1.505910
60 1117 26 5.056046 0.000000 1.505910
60 1150 11 5.056046 0.000000 1.505910
60 1157 14 5.000000 0.000000 1.505910
60 1183 7 5.000000 0.000000 1.505910
60 1190 17 5.000000 0.000000 1.505910
60 1199 16 5.000000 0.000000 1.505910
60 1205 11 5.056046 0.000000 1.505910
60 1209 30 5.000000 0.000000 1.505910
60 1230 30 5.000000 0.000000 1.505910
60 1253 20 5.056046 0.000000 1.505910
60 1278 9 5.000000 0.000000 1.505910
60 1295 26 5.056046 0.000000 1.505910
60 1299 18 5.000000 0.000000 1.505910
60 1324 24 5.000000 0.000000 1.505910
60 1325 17 5.000000 0.000000 1.505910
60 1326 27 5.000000 0.000000 1.505910
60 1376 19 5.056046 0.000000 1.505910
60 1402 26 5.056046 0.000000 1.505910
60 1414 6 5.050000 0.000000 1.505910
60 1408 4 5.050000 0.000000 1.505910
60 1337 2 5.050000 0.000000 1.505910
60 1302 2 5.050000 0.000000 1.505910
60 1404 3 5.050000 0.000000 1.505910
60 1476 12 5.056046 0.000000 1.505910
60 1331 27 5.000000 0.000000 1.505910
60 1288 11 5.056046 0.000000 1.505910
60 1274 28 5.000000 0.000000 1.505910
60 1273 25 5.056046 0.000000 1.505910
60 1265 12 5.056046 0.000000 1.505910
60 1237 17 5.000000 0.000000 1.505910
60 1216 23 5.000000 0.000000 1.505910
60 1211 23 5.000000 0.000000 1.505910
60 1176 30 5.000000 0.000000 1.505910
60 1166 11 5.056046 0.000000 1.505910
60 1154 18 5.000000 0.000000 1.505910
60 1145 27 5.000000 0.000000 1.505910
60 1141 7 5.000000 0.000000 1.505910
60 1139 11 5.056046 0.000000 1.505910
60 1131 22 5.000000 0.000000 1.505910
60 1108 14 5.000000 0.000000 1.505910
60 1083 13 5.056046 0.000000 1.505910
60 1082 27 5.000000 0.000000 1.505910
60 1078 27 5.000000 0.000000 1.505910
60 1063 22 5.000000 0.000000 1.505910
60 1057 12 5.056046 0.000000 1.505910
60 1041 25 5.056046 0.000000 1.505910
60 1036 30 5.000000 0.000000 1.505910
60 1022 22 5.000000 0.000000 1.505910
60 1008 22 5.000000 0.000000 1.505910
60 1001 11 5.056046 0.000000 1.505910
60 996 21 5.000000 0.000000 1.505910
60 990 26 5.056046 0.000000 1.505910
60 980 15 5.000000 0.000000 1.505910
60 973 16 5.000000 0.000000 1.505910
60 964 13 5.056046 0.000000 1.505910
60 912 16 5.000000 0.000000 1.505910
60 908 9 5.000000 0.000000 1.505910
60 904 15 5.000000 0.000000 1.505910
60 872 26 5.056046 0.000000 1.505910
60 855 19 5.056046 0.000000 1.505910
60 848 11 5.056046 0.000000 1.505910
60 839 25 5.056046 0.000000 1.505910
60 823 18 5.000000 0.000000 1.505910
60 809 10 5.000000 0.000000 1.505910
60 807 14 5.000000 0.000000 1.505910
60 788 28 5.000000 0.000000 1.505910
60 765 15 5.000000 0.000000 1.505910
60 761 11 5.056046 0.000000 1.505910
60 758 30 5.000000 0.000000 1.505910
60 743 10 5.000000 0.000000 1.505910
60 741 25 5.056046 0.000000 1.505910
60 737 10 5.000000 0.000000 1.505910
60 734 29 5.000000 0.000000 1.505910
60 733 27 5.000000 0.000000 1.505910
60 707 19 5.056046 0.000000 1.505910
60 699 14 5.000000 0.000000 1.505910
60 685 23 5.000000 0.000000 1.505910
60 673 7 5.000000 0.000000 1.505910
60 645 30 5.000000 0.000000 1.505910
60 643 21 5.000000 0.000000 1.505910
60 621 27 5.000000 0.000000 1.505910
60 618 28 5.000000 0.000000 1.505910
60 602 21 5.000000 0.000000 1.505910
60 593 28 5.000000 0.000000 1.505910
60 587 14 5.000000 0.000000 1.505910
60 582 29 5.000000 0.000000 1.505910
60 580 29 5.000000 0.000000 1.505910
60 562 26 5.056046 0.000000 1.505910
60 548 12 5.056046 0.000000 1.505910
60 545 26 5.056046 0.000000 1.505910
60 497 1 5.050000 0.000000 1.505910
60 494 15 5.000000 0.000000 1.505910
60 479 16 5.000000 0.000000 1.505910
60 478 9 5.000000 0.000000 1.505910
60 477 12 5.056046 0.000000 1.505910
60 467 1 5.050000 0.000000 1.505910
60 466 12 5.056046 0.000000 1.505910
60 463 17 5.000000 0.000000 1.505910
60 447 29 5.000000 0.000000 1.505910
60 418 22 5.000000 0.000000 1.505910
60 401 14 5.000000 0.000000 1.505910
60 368 20 5.056046 0.000000 1.505910
60 365 30 5.000000 0.000000 1.505910
60 342 9 5.000000 0.000000 1.505910
60 315 14 5.000000 0.000000 1.505910
60 300 27 5.000000 0.000000 1.505910
60 297 29 5.000000 0.000000 1.505910
60 280 11 5.056046 0.000000 1.505910
60 271 4 5.050000 0.000000 1.505910
60 268 27 5.000000 0.000000 1.505910
60 261 10 5.000000 0.000000 1.505910
60 243 4 5.050000 0.000000 1.505910
60 235 11 5.056046 0.000000 1.505910
60 226 12 5.056046 0.000000 1.505910
60 198 8 5.000000 0.000000 1.505910
60 145 5 5.050000 0.000000 1.505910
60 122 3 5.050000 0.000000 1.505910
60 119 6 5.050000 0.000000 1.505910
60 68 1 5.050000 0.000000 1.505910
60 66 30 5.000000 0.000000 1.505910
60 60 24 5.000000 0.000000 1.505910
60 1338 5 5.050000 0.000000 1.505910
60 1314 3 5.050000 0.000000 1.505910
60 1350 6 5.050000 0.000000 1.505910
60 1367 24 5.000000 0.000000 1.505910
60 1370 21 5.000000 0.000000 1.505910
60 1279 11 5.056046 0.000000 1.505910
60 1318 4 5.050000 0.000000 1.505910
60 310 25 5.056046 0.000000 1.505910
60 319 13 5.056046 0.000000 1.505910
60 369 14 5.000000 0.000000 1.505910
60 375 16 5.000000 0.000000 1.505910
60 445 8 5.000000 0.000000 1.505910
60 452 28 5.000000 0.000000 1.505910
60 476 22 5.000000 0.000000 1.505910
60 491 10 5.000000 0.000000 1.505910
60 496 25 5.056046 0.000000 1.505910
60 498 14 5.000000 0.000000 1.505910
60 502 16 5.000000 0.000000 1.505910
60 611 22 5.000000 0.000000 1.505910
60 624 12 5.056046 0.000000 1.505910
60 752 29 5.000000 0.000000 1.505910
60 770 11 5.056046 0.000000 1.505910
60 815 13 5.056046 0.000000 1.505910
60 925 13 5.056046 0.000000 1.505910
60 982 28 5.000000 0.000000 1.505910
60 1098 16 5.000000 0.000000 1.505910
60 1126 23 5.000000 0.000000 1.505910
60 1146 20 5.056046 0.000000 1.505910
60 1191 7 5.000000 0.000000 1.505910
60 1246 18 5.000000 0.000000 1.505910
60 1289 24 5.000000 0.000000 1.505910
60 1415 1 5.050000 0.000000 1.505910
60 1433 19 5.056046 0.000000 1.505910
60 1432 26 5.056046 0.000000 1.505910
60 1363 26 5.056046 0.000000 1.505910
60 1327 27 5.000000 0.000000 1.505910
60 1321 26 5.056046 0.000000 1.505910
60 1236 28 5.000000 0.000000 1.505910
60 1201 8 5.000000 0.000000 1.505910
60 1178 20 5.056046 0.000000 1.505910
60 1102 7 5.000000 0.000000 1.505910
60 931 16 5.000000 0.000000 1.505910
60 922 23 5.000000 0.000000 1.505910
60 921 30 5.000000 0.000000 1.505910
60 905 26 5.056046 0.000000 1.505910
60 871 13 5.056046 0.000000 1.505910
60 822 8 5.000000 0.000000 1.505910
60 798 21 5.000000 0.000000 1.505910
60 763 22 5.000000 0.000000 1.505910
60 760 17 5.000000 0.000000 1.505910
60 670 27 5.000000 0.000000 1.505910
60 577 27 5.000000 0.000000 1.505910
60 546 22 5.000000 0.000000 1.505910
60 500 13 5.056046 0.000000 1.505910
60 469 9 5.000000 0.000000 1.505910
60 457 7 5.000000 0.000000 1.505910
60 420 24 5.000000 0.000000 1.505910
60 324 16 5.000000 0.000000 1.505910
60 255 4 5.050000 0.000000 1.505910
60 103 2 5.050000 0.000000 1.505910
60 98 30 5.069898 0.000000 1.505910
60 53 17 5.000000 0.000000 1.505910
60 57 21 5.000000 0.000000 1.505910
60 65 29 5.000000 0.000000 1.505910
60 73 8 5.069898 0.000000 1.505910
60 81 1 5.050000 0.000000 1.505910
60 86 2 5.050000 0.000000 1.505910
60 91 2 5.050000 0.000000 1.505910
60 106 3 5.050000 0.000000 1.505910
60 111 3 5.050000 0.000000 1.505910
60 118 6 5.050000 0.000000 1.505910
60 135 5 5.050000 0.000000 1.505910
60 156 5 5.050000 0.000000 1.505910
60 158 5 5.050000 0.000000 1.505910
60 163 6 5.050000 0.000000 1.505910
60 172 25 5.056046 0.000000 1.505910
60 187 7 5.000000 0.000000 1.505910
60 199 9 5.069898 0.000000 1.505910
60 217 21 5.069898 0.000000 1.505910
60 237 19 5.056046 0.000000 1.505910
60 241 17 5.000000 0.000000 1.505910
60 260 4 5.050000 0.000000 1.505910
60 262 29 5.000000 0.000000 1.505910
60 277 4 5.050000 0.000000 1.505910
60 282 16 5.000000 0.000000 1.505910
60 295 10 5.000000 0.000000 1.505910
60 323 26 5.056046 0.000000 1.505910
60 372 15 5.000000 0.000000 1.505910
60 415 18 5.000000 0.000000 1.505910
60 423 22 5.000000 0.000000 1.505910
60 425 10 5.000000 0.000000 1.505910
60 444 19 5.056046 0.000000 1.505910
60 459 1 5.050000 0.000000 1.505910
60 464 28 5.000000 0.000000 1.505910
60 474 26 5.056046 0.000000 1.505910
60 480 1 5.050000 0.000000 1.505910
60 488 28 5.000000 0.000000 1.505910
60 516 1 5.050000 0.000000 1.505910
60 539 16 5.000000 0.000000 1.505910
60 549 10 5.000000 0.000000 1.505910
60 623 11 5.056046 0.000000 1.505910
60 628 10 5.000000 0.000000 1.505910
60 629 8 5.000000 0.000000 1.505910
